,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,state_cleaned,City
4179,Jiangsu,Mainland China,32.9711,119.455,2020-02-03,271,0,8,Jiangsu,
4180,Jiangxi,Mainland China,27.614,115.7221,2020-02-03,391,0,18,Jiangxi,
4181,Jilin,Mainland China,43.6661,126.1923,2020-02-03,31,0,1,Jilin,
4182,Liaoning,Mainland China,41.2956,122.6085,2020-02-03,74,0,1,Liaoning,
4183,Ningxia,Mainland China,37.2692,106.1655,2020-02-03,31,0,1,Ningxia,
4184,Qinghai,Mainland China,35.7452,95.9956,2020-02-03,13,0,0,Qinghai,
4185,Shaanxi,Mainland China,35.1917,108.8701,2020-02-03,128,0,0,Shaanxi,
4186,Shandong,Mainland China,36.3427,118.1498,2020-02-03,259,0,7,Shandong,
4187,Shanghai,Mainland China,31.201999999999998,121.4491,2020-02-03,203,1,10,Shanghai,
4188,Shanxi,Mainland China,37.5777,112.2922,2020-02-03,74,0,2,Shanxi,
4189,Sichuan,Mainland China,30.6171,102.7103,2020-02-03,254,1,14,Sichuan,
4190,Tianjin,Mainland China,39.3054,117.323,2020-02-03,60,0,1,Tianjin,
4191,Tibet,Mainland China,31.6927,88.0924,2020-02-03,1,0,0,Tibet,
4192,Xinjiang,Mainland China,41.1129,85.2401,2020-02-03,24,0,0,Xinjiang,
4193,Yunnan,Mainland China,24.974,101.48700000000001,2020-02-03,117,0,5,Yunnan,
4194,Zhejiang,Mainland China,29.1832,120.0934,2020-02-03,724,0,43,Zhejiang,
4195,,Thailand,15.0,101.0,2020-02-03,19,0,5,Bangkok,
4196,,Japan,36.0,138.0,2020-02-03,20,0,1,Hiraide,
4197,"King County, WA",US,47.6062,-122.3321,2020-02-03,1,0,0,Washington,King County
4198,"Cook County, IL",US,41.7377,-87.6976,2020-02-03,2,0,0,Illinois,Cook County
4199,,Singapore,1.2833,103.8333,2020-02-03,18,0,0,Singapore,
4200,,France,47.0,2.0,2020-02-03,6,0,0,Paris,
4201,,Nepal,28.1667,84.25,2020-02-03,1,0,0,Kathmandu,
4202,,Malaysia,2.5,112.5,2020-02-03,8,0,0,Sarawak,
4203,British Columbia,Canada,49.2827,-123.1207,2020-02-03,1,0,0,British Columbia,
4204,"Los Angeles, CA",US,34.0522,-118.2437,2020-02-03,1,0,0,California,Los Angeles
4205,New South Wales,Australia,-33.8688,151.2093,2020-02-03,4,0,2,New South Wales,
4206,Victoria,Australia,-37.8136,144.9631,2020-02-03,4,0,0,Victoria,
4207,Queensland,Australia,-28.0167,153.4,2020-02-03,2,0,0,Queensland,
4208,,Cambodia,11.55,104.9167,2020-02-03,1,0,0,Phnom Penh,
4209,,Sri Lanka,7.0,81.0,2020-02-03,1,0,0,Sri Jayawardenapura Kotte,
4210,,Germany,51.0,9.0,2020-02-03,12,0,0,Berlin,
4211,,Finland,64.0,26.0,2020-02-03,1,0,0,Helsinki,
4212,,United Arab Emirates,24.0,54.0,2020-02-03,5,0,0,Abu Dhabi,
4213,,Philippines,13.0,122.0,2020-02-03,2,1,0,Manila,
4214,,India,21.0,78.0,2020-02-03,3,0,0,New Delhi,
