start_station_name,date,num_trips
2nd at Townsend,3/8/2014,9
2nd at Townsend,8/28/2015,60
2nd at Townsend,7/22/2014,47
2nd at Townsend,3/19/2015,36
2nd at Townsend,11/20/2014,23
2nd at Townsend,10/18/2014,18
2nd at Townsend,10/28/2015,34
2nd at Townsend,3/11/2015,38
2nd at Townsend,1/18/2015,8
2nd at Townsend,3/7/2016,41
2nd at Townsend,11/4/2013,40
2nd at Townsend,2/24/2014,39
2nd at Townsend,2/27/2014,24
2nd at Townsend,6/30/2014,51
2nd at Townsend,12/15/2015,43
2nd at Townsend,1/29/2016,25
2nd at Townsend,1/25/2014,15
2nd at Townsend,9/28/2013,27
2nd at Townsend,3/20/2014,34
2nd at Townsend,3/11/2014,49
2nd at Townsend,10/11/2014,34
2nd at Townsend,3/4/2016,29
2nd at Townsend,10/11/2015,10
2nd at Townsend,5/22/2016,15
2nd at Townsend,2/7/2014,11
2nd at Townsend,4/9/2016,9
2nd at Townsend,8/4/2014,42
2nd at Townsend,3/4/2014,34
2nd at Townsend,1/22/2014,41
2nd at Townsend,5/10/2014,16
2nd at Townsend,4/1/2014,21
2nd at Townsend,3/25/2015,46
2nd at Townsend,12/24/2015,5
2nd at Townsend,3/25/2016,33
2nd at Townsend,12/14/2014,14
2nd at Townsend,3/8/2016,43
2nd at Townsend,10/13/2013,12
2nd at Townsend,6/26/2014,50
2nd at Townsend,4/11/2016,54
2nd at Townsend,3/13/2014,49
2nd at Townsend,7/3/2014,28
2nd at Townsend,1/16/2015,41
2nd at Townsend,11/11/2014,46
2nd at Townsend,11/25/2015,25
2nd at Townsend,1/4/2016,36
2nd at Townsend,4/18/2016,60
2nd at Townsend,7/31/2014,67
2nd at Townsend,8/4/2016,63
2nd at Townsend,10/24/2013,38
2nd at Townsend,11/22/2014,21
2nd at Townsend,11/2/2014,21
2nd at Townsend,12/6/2015,7
2nd at Townsend,2/13/2016,17
2nd at Townsend,5/17/2016,56
2nd at Townsend,2/17/2014,17
2nd at Townsend,3/17/2014,45
2nd at Townsend,10/29/2014,78
2nd at Townsend,8/22/2016,53
2nd at Townsend,3/31/2014,22
2nd at Townsend,6/1/2015,60
2nd at Townsend,7/21/2016,61
2nd at Townsend,1/24/2015,10
2nd at Townsend,9/24/2013,31
2nd at Townsend,6/23/2014,36
2nd at Townsend,11/20/2015,46
2nd at Townsend,4/8/2016,42
2nd at Townsend,1/16/2016,4
2nd at Townsend,11/26/2015,1
2nd at Townsend,6/12/2016,10
2nd at Townsend,4/2/2014,32
2nd at Townsend,7/3/2016,8
2nd at Townsend,1/1/2015,9
2nd at Townsend,12/19/2014,21
2nd at Townsend,7/4/2016,16
2nd at Townsend,6/27/2015,18
2nd at Townsend,3/17/2015,51
2nd at Townsend,9/5/2015,24
2nd at Townsend,12/9/2013,22
2nd at Townsend,10/27/2013,4
2nd at Townsend,11/3/2013,9
2nd at Townsend,12/25/2013,7
2nd at Townsend,8/31/2014,20
2nd at Townsend,11/7/2013,35
2nd at Townsend,3/15/2015,21
2nd at Townsend,12/28/2014,7
2nd at Townsend,12/13/2014,16
2nd at Townsend,9/27/2015,6
2nd at Townsend,12/1/2013,8
2nd at Townsend,6/4/2016,17
2nd at Townsend,8/28/2016,14
2nd at Townsend,11/15/2015,8
2nd at Townsend,6/7/2015,14
2nd at Townsend,4/5/2015,5
2nd at Townsend,11/29/2015,9
2nd at Townsend,7/19/2014,10
2nd at Townsend,7/24/2016,7
2nd at Townsend,8/9/2015,14
2nd at Townsend,1/31/2016,5
2nd at Townsend,10/10/2015,12
2nd at Townsend,11/10/2013,25
2nd at Townsend,8/1/2016,56
2nd at Townsend,1/5/2014,15
2nd at Townsend,1/20/2014,10
2nd at Townsend,1/1/2014,11
2nd at Townsend,7/4/2014,5
2nd at Townsend,2/15/2015,13
2nd at Townsend,10/1/2015,56
2nd at Townsend,6/21/2014,13
2nd at Townsend,7/2/2016,18
2nd at Townsend,10/6/2013,16
2nd at Townsend,8/3/2014,11
2nd at Townsend,1/26/2014,19
2nd at Townsend,3/23/2014,11
2nd at Townsend,11/16/2014,6
2nd at Townsend,6/20/2015,11
2nd at Townsend,4/3/2014,33
2nd at Townsend,11/28/2014,7
2nd at Townsend,12/18/2014,46
2nd at Townsend,8/30/2014,18
2nd at Townsend,5/10/2015,12
2nd at Townsend,4/25/2015,13
2nd at Townsend,12/21/2013,11
2nd at Townsend,1/1/2016,2
2nd at Townsend,5/14/2016,16
2nd at Townsend,2/23/2014,14
2nd at Townsend,3/2/2014,10
2nd at Townsend,4/17/2016,12
2nd at Townsend,5/28/2016,14
2nd at Townsend,12/28/2013,16
2nd at Townsend,6/21/2015,8
2nd at Townsend,4/30/2016,7
2nd at Townsend,12/31/2013,9
2nd at Townsend,3/16/2014,20
2nd at Townsend,6/19/2016,11
2nd at Townsend,12/7/2014,13
2nd at Townsend,3/12/2016,14
2nd at Townsend,2/8/2015,5
2nd at Townsend,12/6/2014,13
2nd at Townsend,12/25/2015,8
2nd at Townsend,11/23/2013,16
2nd at Townsend,5/24/2015,7
2nd at Townsend,5/30/2016,13
2nd at Townsend,7/5/2014,12
2nd at Townsend,4/20/2014,19
2nd at Townsend,4/19/2014,20
2nd at Townsend,8/23/2014,16
2nd at Townsend,1/12/2014,6
2nd at Townsend,2/15/2014,9
2nd at Townsend,1/24/2016,9
2nd at Townsend,3/26/2016,13
2nd at Townsend,3/6/2016,6
2nd at Townsend,3/10/2016,24
2nd at Townsend,1/11/2014,11
2nd at Townsend,11/27/2015,6
2nd at Townsend,5/25/2015,8
2nd at Townsend,9/1/2014,7
2nd at Townsend,3/13/2016,2
2nd at Townsend,12/12/2014,22
2nd at Townsend,12/30/2015,8
2nd at Townsend,1/5/2016,30
2nd at Townsend,8/10/2014,9
2nd at Townsend,3/27/2016,14
2nd at Townsend,5/7/2016,5
2nd at Townsend,3/21/2015,11
2nd at Townsend,2/26/2014,8
2nd at Townsend,2/20/2016,7
2nd at Townsend,7/16/2016,11
2nd at Townsend,7/13/2014,19
2nd at Townsend,7/20/2014,6
2nd at Townsend,1/23/2016,5
2nd at Townsend,12/2/2014,19
2nd at Townsend,4/15/2016,44
2nd at Townsend,7/17/2016,5
2nd at Townsend,7/5/2015,14
2nd at Townsend,12/21/2014,6
2nd at Townsend,8/23/2015,8
2nd at Townsend,1/3/2015,3
2nd at Townsend,2/14/2016,8
2nd at Townsend,6/5/2016,11
2nd at Townsend,12/29/2013,4
2nd at Townsend,8/21/2016,10
2nd at Townsend,8/2/2014,6
2nd at Townsend,3/5/2016,2
2nd at Townsend,7/26/2014,15
2nd at Townsend,1/4/2015,5
2nd at Townsend,12/30/2014,18
2nd at Townsend,12/26/2013,5
2nd at Townsend,12/31/2015,4
2nd at Townsend,8/29/2013,8
2nd at Townsend,10/18/2015,11
2nd at Townsend,8/6/2016,12
2nd at Townsend,8/27/2016,13
2nd at Townsend,3/1/2014,4
2nd at Townsend,11/28/2015,4
2nd at Townsend,5/15/2016,15
2nd at Townsend,5/17/2015,5
2nd at Townsend,1/9/2016,3
2nd at Townsend,1/3/2016,3
2nd at Townsend,12/26/2015,2
2nd at Townsend,12/20/2015,2
2nd at Townsend,2/21/2016,7
2nd at Townsend,12/27/2015,2
2nd at Townsend,1/2/2016,2
2nd at Townsend,12/13/2015,2
2nd at Townsend,2/2/2014,2
