,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,state_cleaned,City
21598,"Passaic, NJ",US,40.8568,-74.1285,2020-03-07,0.0,0.0,0.0,New Jersey,Passaic
21599,"Union, NJ",US,40.6976,-74.2632,2020-03-07,0.0,0.0,0.0,New Jersey,Union
21600,"Eagle, CO",US,39.6553,-106.8287,2020-03-07,0.0,0.0,0.0,Colorado,Eagle
21601,"Larimer, CO",US,40.6956,-105.5943,2020-03-07,0.0,0.0,0.0,Colorado,Larimer
21602,"Arapahoe, CO",US,39.6203,-104.3326,2020-03-07,0.0,0.0,0.0,Colorado,Arapahoe
21603,"Gunnison, CO",US,38.5458,-106.9253,2020-03-07,0.0,0.0,0.0,Colorado,Gunnison
21604,"Kane, IL",US,41.9879,-88.4016,2020-03-07,0.0,0.0,0.0,Illinois,Kane
21605,"Monroe, PA",US,41.0458,-75.2479,2020-03-07,0.0,0.0,0.0,Pennsylvania,Monroe
21606,"Philadelphia, PA",US,39.9526,-75.1652,2020-03-07,0.0,0.0,0.0,Pennsylvania,Philadelphia
21607,"Norfolk, VA",US,36.8508,-76.2859,2020-03-07,0.0,0.0,0.0,Virginia,Norfolk
21608,"Arlington, VA",US,38.8816,-77.09100000000002,2020-03-07,0.0,0.0,0.0,Virginia,Arlington
21609,"Spotsylvania, VA",US,38.2042,-77.6078,2020-03-07,0.0,0.0,0.0,Virginia,Spotsylvania
21610,"Loudoun, VA",US,39.0768,-77.6536,2020-03-07,0.0,0.0,0.0,Virginia,Loudoun
21611,"Prince George's, MD",US,38.7849,-76.8721,2020-03-07,0.0,0.0,0.0,Maryland,Prince George's
21612,"Pottawattamie, IA",US,41.3912,-95.4778,2020-03-07,0.0,0.0,0.0,Iowa,Pottawattamie
21613,"Camden, NC",US,34.2465,-80.607,2020-03-07,0.0,0.0,0.0,North Carolina,Camden
21614,"Pima, AZ",US,32.0575,-111.6661,2020-03-07,0.0,0.0,0.0,Arizona,Pima
21615,"Noble, IN",US,41.4277,-85.355,2020-03-07,0.0,0.0,0.0,Indiana,Noble
21616,"Adams, IN",US,39.8522,-77.2865,2020-03-07,0.0,0.0,0.0,Indiana,Adams
21617,"Boone, IN",US,40.0106,-86.4997,2020-03-07,0.0,0.0,0.0,Indiana,Boone
21618,"Dane, WI",US,43.0186,-89.5498,2020-03-07,0.0,0.0,0.0,Wisconsin,Dane
21619,"Pierce, WI",US,44.7509,-92.3814,2020-03-07,0.0,0.0,0.0,Wisconsin,Pierce
21620,"Cuyahoga, OH",US,41.4339,-81.6758,2020-03-07,0.0,0.0,0.0,Ohio,Cuyahoga
21621,"Weber, UT",US,41.2603,-111.9522,2020-03-07,0.0,0.0,0.0,Utah,Weber
21622,"Bennington County, VT",US,43.0279,-73.135,2020-03-07,0.0,0.0,0.0,Vermont,Bennington County
21623,"Carver County, MN",US,44.8254,-93.7842,2020-03-07,0.0,0.0,0.0,Minnesota,Carver County
21624,"Charlotte County, FL",US,26.8946,-81.9098,2020-03-07,0.0,0.0,0.0,Florida,Charlotte County
21625,"Cherokee County, GA",US,34.2515,-84.4803,2020-03-07,0.0,0.0,0.0,Georgia,Cherokee County
21626,"Collin County, TX",US,33.1795,-96.493,2020-03-07,0.0,0.0,0.0,Texas,Collin County
21627,"Jefferson County, KY",US,38.1938,-85.6435,2020-03-07,0.0,0.0,0.0,Kentucky,Jefferson County
21628,"Jefferson Parish, LA",US,29.6499,-90.1121,2020-03-07,0.0,0.0,0.0,Louisiana,Jefferson Parish
21629,"Shasta County, CA",US,40.7909,-121.8474,2020-03-07,0.0,0.0,0.0,California,Shasta County
21630,"Spartanburg County, SC",US,34.8606,-81.9535,2020-03-07,0.0,0.0,0.0,South Carolina,Spartanburg County
21631,"Harrison County, KY",US,38.4333,-84.3542,2020-03-07,0.0,0.0,0.0,Kentucky,Harrison County
21632,"Johnson County, IA",US,41.6699,-91.5984,2020-03-07,0.0,0.0,0.0,Iowa,Johnson County
21633,"Berkshire County, MA",US,42.3118,-73.1822,2020-03-07,0.0,0.0,0.0,Massachusetts,Berkshire County
21634,"Davidson County, TN",US,36.1343,-86.822,2020-03-07,0.0,0.0,0.0,Tennessee,Davidson County
21635,"Douglas County, OR",US,43.1261,-123.2492,2020-03-07,0.0,0.0,0.0,Oregon,Douglas County
21636,"Fresno County, CA",US,36.9859,-119.2321,2020-03-07,0.0,0.0,0.0,California,Fresno County
21637,"Harford County, MD",US,39.5839,-76.3637,2020-03-07,0.0,0.0,0.0,Maryland,Harford County
21638,"Hendricks County, IN",US,39.8065,-86.5401,2020-03-07,0.0,0.0,0.0,Indiana,Hendricks County
21639,"Hudson County, NJ",US,40.7453,-74.0535,2020-03-07,0.0,0.0,0.0,New Jersey,Hudson County
21640,"Johnson County, KS",US,38.8454,-94.8521,2020-03-07,0.0,0.0,0.0,Kansas,Johnson County
21641,"Kittitas County, WA",US,47.175,-120.9319,2020-03-07,0.0,0.0,0.0,Washington,Kittitas County
21642,"Manatee County, FL",US,27.4799,-82.3452,2020-03-07,0.0,0.0,0.0,Florida,Manatee County
21643,"Marion County, OR",US,44.8446,-122.5927,2020-03-07,0.0,0.0,0.0,Oregon,Marion County
21644,"Okaloosa County, FL",US,30.5773,-86.6611,2020-03-07,0.0,0.0,0.0,Florida,Okaloosa County
21645,"Polk County, GA",US,34.0132,-85.1479,2020-03-07,1.0,0.0,0.0,Georgia,Polk County
21646,"Riverside County, CA",US,33.9533,-117.3961,2020-03-07,0.0,0.0,0.0,California,Riverside County
21647,"Shelby County, TN",US,35.1269,-89.9253,2020-03-07,0.0,0.0,0.0,Tennessee,Shelby County
21648,"St. Louis County, MO",US,38.6103,-90.4125,2020-03-07,0.0,0.0,0.0,Missouri,St. Louis County
21649,"Suffolk County, NY",US,40.9849,-72.6151,2020-03-07,0.0,0.0,0.0,New York,Suffolk County
21650,"Ulster County, NY",US,41.8586,-74.3118,2020-03-07,0.0,0.0,0.0,New York,Ulster County
21651,"Volusia County, FL",US,29.028,-81.0755,2020-03-07,0.0,0.0,0.0,Florida,Volusia County
21652,"Fairfax County, VA",US,38.9085,-77.2405,2020-03-07,0.0,0.0,0.0,Virginia,Fairfax County
21653,"Rockingham County, NH",US,42.9931,-71.0498,2020-03-07,0.0,0.0,0.0,New Hampshire,Rockingham County
21654,"Washington, D.C.",US,38.9072,-77.0369,2020-03-07,0.0,0.0,0.0,"Washington, D.C.",Washington
21655,"Montgomery County, PA",US,40.229,-75.3879,2020-03-07,0.0,0.0,0.0,Pennsylvania,Montgomery County
21656,"Alameda County, CA",US,37.6017,-121.7195,2020-03-07,2.0,0.0,0.0,California,Alameda County
21657,"Broward County, FL",US,26.1901,-80.3659,2020-03-07,2.0,0.0,0.0,Florida,Broward County
21658,"Lee County, FL",US,26.663,-81.9535,2020-03-07,2.0,0.0,0.0,Florida,Lee County
21659,"Pinal County, AZ",US,32.8162,-111.2845,2020-03-07,2.0,0.0,0.0,Arizona,Pinal County
21660,"Rockland County, NY",US,41.1489,-73.983,2020-03-07,2.0,0.0,0.0,New York,Rockland County
21661,"Saratoga County, NY",US,43.0324,-73.936,2020-03-07,2.0,0.0,0.0,New York,Saratoga County
21662,"Charleston County, SC",US,32.7957,-79.7848,2020-03-07,1.0,0.0,0.0,South Carolina,Charleston County
21663,"Clark County, WA",US,45.7466,-122.5194,2020-03-07,1.0,0.0,0.0,Washington,Clark County
21664,"Cobb County, GA",US,33.8999,-84.5641,2020-03-07,1.0,0.0,0.0,Georgia,Cobb County
21665,"Davis County, UT",US,40.9629,-112.0953,2020-03-07,1.0,0.0,0.0,Utah,Davis County
21666,"El Paso County, CO",US,38.9108,-104.4723,2020-03-07,1.0,0.0,0.0,Colorado,El Paso County
21667,"Honolulu County, HI",US,21.307,-157.8584,2020-03-07,1.0,0.0,0.0,Hawaii,Honolulu County
21668,"Jackson County, OR ",US,42.3345,-122.7647,2020-03-07,1.0,0.0,0.0,Oregon,Jackson County
21669,"Jefferson County, WA",US,47.7425,-123.304,2020-03-07,1.0,0.0,0.0,Washington,Jefferson County
21670,"Kershaw County, SC",US,34.3672,-80.5883,2020-03-07,1.0,0.0,0.0,South Carolina,Kershaw County
21671,"Klamath County, OR",US,42.6953,-121.6142,2020-03-07,1.0,0.0,0.0,Oregon,Klamath County
21672,"Madera County, CA",US,37.2519,-119.6963,2020-03-07,1.0,0.0,0.0,California,Madera County
21673,"Pierce County, WA",US,47.0676,-122.1295,2020-03-07,1.0,0.0,0.0,Washington,Pierce County
21674,"Tulsa County, OK",US,36.1593,-95.941,2020-03-07,1.0,0.0,0.0,Oklahoma,Tulsa County
21675,"Douglas County, CO",US,39.2587,-104.9389,2020-03-07,3.0,0.0,0.0,Colorado,Douglas County
21676,"Providence County, RI",US,41.8882,-71.4774,2020-03-07,3.0,0.0,0.0,Rhode Island,Providence County
21677,"Chatham County, NC",US,35.7211,-79.1781,2020-03-07,1.0,0.0,0.0,North Carolina,Chatham County
21678,"Delaware County, PA",US,39.9078,-75.3879,2020-03-07,1.0,0.0,0.0,Pennsylvania,Delaware County
21679,"Douglas County, NE",US,41.3148,-96.1951,2020-03-07,1.0,0.0,0.0,Nebraska,Douglas County
21680,"Fayette County, KY",US,38.0606,-84.4803,2020-03-07,1.0,0.0,0.0,Kentucky,Fayette County
21681,"Marion County, IN",US,39.8362,-86.1752,2020-03-07,1.0,0.0,0.0,Indiana,Marion County
21682,"Middlesex County, MA",US,42.4672,-71.2874,2020-03-07,1.0,0.0,0.0,Massachusetts,Middlesex County
21683,"Nassau County, NY",US,40.6546,-73.5594,2020-03-07,4.0,0.0,0.0,New York,Nassau County
21684,"Ramsey County, MN",US,44.9964,-93.0616,2020-03-07,1.0,0.0,0.0,Minnesota,Ramsey County
21685,"Washoe County, NV",US,40.5608,-119.6035,2020-03-07,1.0,0.0,0.0,Nevada,Washoe County
21686,"Wayne County, PA",US,41.6739,-75.2479,2020-03-07,1.0,0.0,0.0,Pennsylvania,Wayne County
21687,"Yolo County, CA",US,38.7646,-121.9018,2020-03-07,1.0,0.0,0.0,California,Yolo County
21688,"Santa Clara County, CA",US,37.3541,-121.9552,2020-03-07,32.0,0.0,1.0,California,Santa Clara County
21689,"Clark County, NV",US,36.0796,-115.094,2020-03-07,1.0,0.0,0.0,Nevada,Clark County
21690,"Fort Bend County, TX",US,29.5693,-95.8143,2020-03-07,3.0,0.0,0.0,Texas,Fort Bend County
21691,"Grant County, WA",US,47.1981,-119.3732,2020-03-07,1.0,0.0,0.0,Washington,Grant County
21692,"Santa Rosa County, FL",US,30.769,-86.9824,2020-03-07,1.0,0.0,0.0,Florida,Santa Rosa County
21693,"Williamson County, TN",US,35.9179,-86.8622,2020-03-07,1.0,0.0,0.0,Tennessee,Williamson County
21694,"New York County, NY",US,40.7128,-74.006,2020-03-07,11.0,0.0,0.0,New York,New York County
21695,"Montgomery County, MD",US,39.1547,-77.2405,2020-03-07,3.0,0.0,0.0,Maryland,Montgomery County
21696,"Suffolk County, MA",US,42.3601,-71.0589,2020-03-07,3.0,0.0,1.0,Massachusetts,Suffolk County
21697,"Denver County, CO",US,39.7392,-104.9903,2020-03-07,2.0,0.0,0.0,Colorado,Denver County
21698,"Summit County, CO",US,39.5912,-106.064,2020-03-07,1.0,0.0,0.0,Colorado,Summit County
21699,"Bergen County, NJ",US,40.9263,-74.077,2020-03-07,4.0,0.0,0.0,New Jersey,Bergen County
21700,"Harris County, TX",US,29.7752,-95.3103,2020-03-07,5.0,0.0,0.0,Texas,Harris County
21701,"San Francisco County, CA",US,37.7749,-122.4194,2020-03-07,9.0,0.0,0.0,California,San Francisco County
21702,"Contra Costa County, CA",US,37.8534,-121.9018,2020-03-07,3.0,0.0,0.0,California,Contra Costa County
21703,"Orange County, CA",US,33.7879,-117.8531,2020-03-07,3.0,0.0,0.0,California,Orange County
21704,"Norfolk County, MA",US,42.1767,-71.1449,2020-03-07,2.0,0.0,0.0,Massachusetts,Norfolk County
21705,"Maricopa County, AZ",US,33.2918,-112.4291,2020-03-07,2.0,0.0,1.0,Arizona,Maricopa County
21706,"Wake County, NC",US,35.8032,-78.5661,2020-03-07,1.0,0.0,0.0,North Carolina,Wake County
21707,"Westchester County, NY",US,41.122,-73.7949,2020-03-07,57.0,0.0,0.0,New York,Westchester County
21708,"Grafton County, NH",US,43.9088,-71.82600000000002,2020-03-07,2.0,0.0,0.0,New Hampshire,Grafton County
21709,"Hillsborough, FL",US,27.9904,-82.3018,2020-03-07,2.0,0.0,0.0,Florida,Hillsborough
21710,"Placer County, CA",US,39.0916,-120.8039,2020-03-07,5.0,1.0,0.0,California,Placer County
21711,"San Mateo, CA",US,37.563,-122.3255,2020-03-07,2.0,0.0,0.0,California,San Mateo
21712,"Sonoma County, CA",US,38.578,-122.9888,2020-03-07,1.0,0.0,0.0,California,Sonoma County
21713,"Umatilla, OR",US,45.775,-118.7606,2020-03-07,1.0,0.0,0.0,Oregon,Umatilla
21714,"Fulton County, GA",US,33.8034,-84.3963,2020-03-07,3.0,0.0,0.0,Georgia,Fulton County
21715,"Washington County, OR",US,45.547,-123.1386,2020-03-07,3.0,0.0,0.0,Oregon,Washington County
21716,"Snohomish County, WA",US,48.033,-121.8339,2020-03-07,27.0,1.0,0.0,Washington,Snohomish County
21717,"Humboldt County, CA",US,40.745,-123.8695,2020-03-07,1.0,0.0,0.0,California,Humboldt County
21718,"Sacramento County, CA",US,38.4747,-121.3542,2020-03-07,2.0,0.0,0.0,California,Sacramento County
21719,"San Diego County, CA",US,32.7157,-117.1611,2020-03-07,3.0,0.0,1.0,California,San Diego County
21720,"San Benito, CA",US,36.5761,-120.9876,2020-03-07,2.0,0.0,0.0,California,San Benito
21721,"Los Angeles, CA",US,34.0522,-118.2437,2020-03-07,14.0,0.0,0.0,California,Los Angeles
21722,"King County, WA",US,47.6062,-122.3321,2020-03-07,71.0,15.0,1.0,Washington,King County
21723,"Cook County, IL",US,41.7377,-87.6976,2020-03-07,6.0,0.0,2.0,Illinois,Cook County
21724,"Skagit, WA",US,48.4242,-121.7114,2020-03-07,0.0,0.0,0.0,Washington,Skagit
21725,"Thurston, WA",US,46.8646,-122.7696,2020-03-07,0.0,0.0,0.0,Washington,Thurston
21726,"Island, WA",US,48.1976,-122.5795,2020-03-07,0.0,0.0,0.0,Washington,Island
21727,"Whatcom, WA",US,48.8787,-121.9719,2020-03-07,0.0,0.0,0.0,Washington,Whatcom
21728,"Marin, CA",US,38.0834,-122.7633,2020-03-07,0.0,0.0,0.0,California,Marin
21729,"Calaveras, CA",US,38.196,-120.6805,2020-03-07,0.0,0.0,0.0,California,Calaveras
21730,"Stanislaus, CA",US,37.5091,-120.9876,2020-03-07,0.0,0.0,0.0,California,Stanislaus
21731,"San Joaquin, CA",US,36.6066,-120.189,2020-03-07,0.0,0.0,0.0,California,San Joaquin
21732,"Essex, MA",US,42.632,-70.7829,2020-03-07,0.0,0.0,0.0,Massachusetts,Essex
21733,"Charlton, GA",US,30.7917,-82.0843,2020-03-07,0.0,0.0,0.0,Georgia,Charlton
21734,"Collier, FL",US,26.07,-81.4279,2020-03-07,0.0,0.0,0.0,Florida,Collier
21735,"Pinellas, FL",US,27.8764,-82.7779,2020-03-07,0.0,0.0,0.0,Florida,Pinellas
21736,"Alachua, FL",US,29.7938,-82.4944,2020-03-07,0.0,0.0,0.0,Florida,Alachua
21737,"Nassau, FL",US,30.5927,-81.8224,2020-03-07,0.0,0.0,0.0,Florida,Nassau
21738,"Pasco, FL",US,28.3232,-82.4319,2020-03-07,0.0,0.0,0.0,Florida,Pasco
21739,"Dallas, TX",US,32.7767,-96.797,2020-03-07,0.0,0.0,0.0,Texas,Dallas
21740,"Tarrant, TX",US,32.7732,-97.3517,2020-03-07,0.0,0.0,0.0,Texas,Tarrant
21741,"Montgomery, TX",US,30.3883,-95.6963,2020-03-07,0.0,0.0,0.0,Texas,Montgomery
21742,"Middlesex, NJ",US,40.5726,-74.4927,2020-03-07,0.0,0.0,0.0,New Jersey,Middlesex
21743,"Jefferson, CO",US,39.58,-105.2663,2020-03-07,0.0,0.0,0.0,Colorado,Jefferson
21744,"Multnomah, OR",US,45.5146,-122.5863,2020-03-07,0.0,0.0,0.0,Oregon,Multnomah
21745,"Polk, OR",US,44.9267,-123.4919,2020-03-07,0.0,0.0,0.0,Oregon,Polk
21746,"Deschutes, OR",US,43.8325,-121.2617,2020-03-07,0.0,0.0,0.0,Oregon,Deschutes
21747,"McHenry, IL",US,42.3334,-88.2668,2020-03-07,0.0,0.0,0.0,Illinois,McHenry
21748,"Lake, IL",US,42.3689,-87.8272,2020-03-07,0.0,0.0,0.0,Illinois,Lake
21749,"Bucks, PA",US,40.4108,-75.2479,2020-03-07,0.0,0.0,0.0,Pennsylvania,Bucks
21750,"Hanover, VA",US,37.7772,-77.5161,2020-03-07,0.0,0.0,0.0,Virginia,Hanover
21751,"Lancaster, SC",US,34.7253,-80.6771,2020-03-07,0.0,0.0,0.0,South Carolina,Lancaster
21752,"Sullivan, TN",US,36.4933,-82.3452,2020-03-07,0.0,0.0,0.0,Tennessee,Sullivan
21753,"Johnson, IN",US,39.4638,-86.1345,2020-03-07,0.0,0.0,0.0,Indiana,Johnson
21754,"Howard, IN",US,40.4483,-86.1345,2020-03-07,0.0,0.0,0.0,Indiana,Howard
21755,"St. Joseph, IN",US,41.6228,-86.3377,2020-03-07,0.0,0.0,0.0,Indiana,St. Joseph
21756,"Knox, NE",US,42.6712,-97.8722,2020-03-07,0.0,0.0,0.0,Nebraska,Knox
21757,"Stark, OH",US,40.8685,-81.2519,2020-03-07,0.0,0.0,0.0,Ohio,Stark
21758,"Anoka, MN",US,45.3293,-93.2197,2020-03-07,0.0,0.0,0.0,Minnesota,Anoka
21759,"Olmsted, MN",US,43.9952,-92.3814,2020-03-07,0.0,0.0,0.0,Minnesota,Olmsted
21760,"Summit, UT",US,40.8298,-110.9984,2020-03-07,0.0,0.0,0.0,Utah,Summit
21761,"Fairfield, CT",US,41.256,-73.3709,2020-03-07,0.0,0.0,0.0,Connecticut,Fairfield
21762,"Litchfield, CT",US,41.7866,-73.2765,2020-03-07,0.0,0.0,0.0,Connecticut,Litchfield
21763,"Orleans, LA",US,29.9511,-90.0715,2020-03-07,0.0,0.0,0.0,Louisiana,Orleans
21764,"Pennington, SD",US,43.8901,-102.2548,2020-03-07,0.0,0.0,0.0,South Dakota,Pennington
21765,"Beadle, SD",US,44.4797,-98.2213,2020-03-07,0.0,0.0,0.0,South Dakota,Beadle
21766,"Charles Mix, SD",US,43.0985,-98.3965,2020-03-07,0.0,0.0,0.0,South Dakota,Charles Mix
21767,"Davison, SD",US,43.7242,-98.2213,2020-03-07,0.0,0.0,0.0,South Dakota,Davison
21768,"Minnehaha, SD",US,43.6632,-96.8351,2020-03-07,0.0,0.0,0.0,South Dakota,Minnehaha
21769,"Bon Homme, SD",US,42.9815,-97.8722,2020-03-07,0.0,0.0,0.0,South Dakota,Bon Homme
21770,"Socorro, NM",US,33.8837,-106.7235,2020-03-07,0.0,0.0,0.0,New Mexico,Socorro
21771,"Bernalillo, NM",US,35.0178,-106.6291,2020-03-07,0.0,0.0,0.0,New Mexico,Bernalillo
21772,"Oakland, MI",US,42.5922,-83.3362,2020-03-07,0.0,0.0,0.0,Michigan,Oakland
21773,"Wayne, MI",US,42.2791,-83.3362,2020-03-07,0.0,0.0,0.0,Michigan,Wayne
21774,"New Castle, DE",US,39.5393,-75.6674,2020-03-07,0.0,0.0,0.0,Delaware,New Castle
21775,,Cuba,22.0,-80.0,2020-03-07,0.0,0.0,0.0,Havana,
21776,,Guyana,5.0,-58.75,2020-03-07,0.0,0.0,0.0,Georgetown,
21777,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-07,0.0,0.0,0.0,Australian Capital Territory,
21778,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-03-07,206.0,2.0,18.0,United Kingdom,
21779,,Kazakhstan,48.0196,66.9237,2020-03-07,0.0,0.0,0.0,Astana,
21780,French Polynesia,France,-17.6797,149.4068,2020-03-07,0.0,0.0,0.0,French Polynesia,
21781,Manitoba,Canada,53.7609,-98.8139,2020-03-07,0.0,0.0,0.0,Manitoba,
21782,Saskatchewan,Canada,52.9399,-106.4509,2020-03-07,0.0,0.0,0.0,Saskatchewan,
21783,,Ethiopia,9.145,40.4897,2020-03-07,0.0,0.0,0.0,Addis Ababa,
21784,,Sudan,12.8628,30.2176,2020-03-07,0.0,0.0,0.0,Bara,
21785,,Guinea,9.9456,-9.6966,2020-03-07,0.0,0.0,0.0,Conakry,
21786,,Aruba,12.5211,-69.9683,2020-03-07,0.0,0.0,0.0,Oranjestad,
21787,Grand Princess,Canada,37.6489,-122.6655,2020-03-07,0.0,0.0,0.0,Grand Princess,
21788,,Kenya,-0.0236,37.9062,2020-03-07,0.0,0.0,0.0,Tumbura,
21789,,Antigua and Barbuda,17.0608,-61.7964,2020-03-07,0.0,0.0,0.0,St. John's,
21790,Alabama,US,32.3182,-86.9023,2020-03-07,0.0,0.0,0.0,Alabama,Alabama
21791,,Uruguay,-32.5228,-55.7658,2020-03-07,0.0,0.0,0.0,Montevideo,
21792,,Ghana,7.9465,-1.0232,2020-03-07,0.0,0.0,0.0,Pru,
21793,Puerto Rico,US,18.2208,-66.5901,2020-03-07,0.0,0.0,0.0,Puerto Rico,Puerto Rico
21794,,Jersey,49.19,-2.11,2020-03-07,0.0,0.0,0.0,St. Helier,
21795,,Namibia,-22.9576,18.4904,2020-03-07,0.0,0.0,0.0,Windhoek,
21796,,Seychelles,-4.6796,55.492,2020-03-07,0.0,0.0,0.0,Cascade,
21797,,Trinidad and Tobago,10.6918,-61.2225,2020-03-07,0.0,0.0,0.0,Port of Spain,
21798,,Venezuela,6.4238,-66.5897,2020-03-07,0.0,0.0,0.0,Bolívar,
21799,,Eswatini,-26.5225,31.4659,2020-03-07,0.0,0.0,0.0,Eswatini,
21800,,Gabon,-0.8037,11.6094,2020-03-07,0.0,0.0,0.0,Lolo-Bouenguidi,
21801,,Guatemala,15.7835,-90.2308,2020-03-07,0.0,0.0,0.0,Chisec,
21802,,Guernsey,49.45,-2.58,2020-03-07,0.0,0.0,0.0,St. Peter Port,
21803,,Mauritania,21.0079,10.9408,2020-03-07,0.0,0.0,0.0,Arlit,
21804,,Rwanda,-1.9403,29.8739,2020-03-07,0.0,0.0,0.0,Kigali,
21805,,Saint Lucia,13.9094,-60.9789,2020-03-07,0.0,0.0,0.0,Castries,
21806,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-07,0.0,0.0,0.0,Kingstown,
21807,,Suriname,3.9193,-56.0278,2020-03-07,0.0,0.0,0.0,Amatopo,
21808,French Guiana,France,3.9339,-53.1258,2020-03-07,5.0,0.0,0.0,French Guiana,
21809,Guam,US,13.4443,144.7937,2020-03-07,0.0,0.0,0.0,Guam,Guam
21810,,Kosovo,42.6026,20.903,2020-03-07,0.0,0.0,0.0,Pristina,
21811,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-07,0.0,0.0,0.0,Newfoundland and Labrador,
21812,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-07,0.0,0.0,0.0,Prince Edward Island,
21813,,Central African Republic,6.6111,20.9394,2020-03-07,0.0,0.0,0.0,Ippy,
21814,,Congo (Brazzaville),-4.0383,21.7587,2020-03-07,0.0,0.0,0.0,Kasai,
21815,,Equatorial Guinea,1.5,10.0,2020-03-07,0.0,0.0,0.0,Mbini,
21816,Mayotte,France,-12.8275,45.1662,2020-03-07,0.0,0.0,0.0,Mayotte,
21817,,Uzbekistan,41.3775,64.5853,2020-03-07,0.0,0.0,0.0,Tashkent,
21818,Netherlands,Netherlands,52.1326,5.2913,2020-03-07,188.0,1.0,0.0,Netherlands,
21819,Nova Scotia,Canada,44.682,-63.7443,2020-03-07,0.0,0.0,0.0,Nova Scotia,
21820,Guadeloupe,France,16.25,-61.5833,2020-03-07,0.0,0.0,0.0,Guadeloupe,
21821,,Benin,9.3077,2.3158,2020-03-07,0.0,0.0,0.0,Porto-Novo,
21822,,Greenland,71.7069,-42.6043,2020-03-07,0.0,0.0,0.0,Nuuk,
21823,,Liberia,6.4281,-9.4295,2020-03-07,0.0,0.0,0.0,Monrovia,
21824,Curacao,Netherlands,12.1696,-68.99,2020-03-07,0.0,0.0,0.0,Curacao,
21825,,Somalia,5.1521,46.1996,2020-03-07,0.0,0.0,0.0,Dhuusamareeb,
21826,,Tanzania,-6.369,34.8888,2020-03-07,0.0,0.0,0.0,Nkonko,
21827,,The Bahamas,24.25,-76.0,2020-03-07,0.0,0.0,0.0,The Bahamas,
21828,Virgin Islands,US,18.3358,-64.8963,2020-03-07,0.0,0.0,0.0,Virgin Islands,Virgin Islands
21829,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-07,0.0,0.0,0.0,Cayman Islands,
21830,Reunion,France,-21.1351,55.2471,2020-03-07,0.0,0.0,0.0,Reunion,
21831,,Barbados,13.1939,-59.5432,2020-03-07,0.0,0.0,0.0,Bridgetown,
21832,,Montenegro,42.5,19.3,2020-03-07,0.0,0.0,0.0,E80,
21833,,The Gambia,13.4667,-16.6,2020-03-07,0.0,0.0,0.0,The Gambia,
21834,,Guadeloupe,16.265,-61.551,2020-03-07,0.0,0.0,0.0,Baie-Mahault,
21835,,Reunion,-21.1151,55.5364,2020-03-07,0.0,0.0,0.0,Saint-Benoît,
21836,,French Guiana,3.9339,-53.1258,2020-03-07,0.0,0.0,0.0,Saint-Elie,
21837,,Kyrgyzstan,41.2044,74.7661,2020-03-07,0.0,0.0,0.0,Bishkek,
21838,,Mauritius,-20.2,57.5,2020-03-07,0.0,0.0,0.0,Port Louis,
21839,,Mayotte,-12.8275,45.1662,2020-03-07,0.0,0.0,0.0,Mayotte,
21840,Aruba,Netherlands,12.5186,-70.0358,2020-03-07,0.0,0.0,0.0,Aruba,
21841,United States Virgin Islands,US,18.35,-64.933,2020-03-07,0.0,0.0,0.0,United States Virgin Islands,United States Virgin Islands
21842,,Zambia,-15.4167,28.2833,2020-03-07,0.0,0.0,0.0,Lusaka,
21843,,Djibouti,11.8251,42.5903,2020-03-07,0.0,0.0,0.0,Djibouti,
21844,,"Gambia, The",13.4432,-15.3101,2020-03-07,0.0,0.0,0.0,"Gambia, The",
21845,US,US,37.0902,-95.7129,2020-03-07,0.0,0.0,0.0,US,US
21846,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-07,0.0,0.0,0.0,Montserrat,
21847,,Guam,13.4443,144.7937,2020-03-07,0.0,0.0,0.0,Mangilao,
21848,,Puerto Rico,18.2,-66.5,2020-03-07,0.0,0.0,0.0,San Juan,
21849,,Republic of the Congo,-1.44,15.556,2020-03-07,0.0,0.0,0.0,Brazzaville,
21850,,Thailand,15.0,101.0,2020-03-08,50.0,1.0,31.0,Bangkok,
21851,,Japan,36.0,138.0,2020-03-08,502.0,6.0,76.0,Hiraide,
21852,,Singapore,1.2833,103.8333,2020-03-08,150.0,0.0,78.0,Singapore,
21853,,Nepal,28.1667,84.25,2020-03-08,1.0,0.0,1.0,Kathmandu,
21854,,Malaysia,2.5,112.5,2020-03-08,99.0,0.0,24.0,Sarawak,
21855,British Columbia,Canada,49.2827,-123.1207,2020-03-08,27.0,0.0,4.0,British Columbia,
21856,New South Wales,Australia,-33.8688,151.2093,2020-03-08,38.0,2.0,4.0,New South Wales,
21857,Victoria,Australia,-37.8136,144.9631,2020-03-08,11.0,0.0,7.0,Victoria,
21858,Queensland,Australia,-28.0167,153.4,2020-03-08,15.0,0.0,8.0,Queensland,
21859,,Cambodia,11.55,104.9167,2020-03-08,2.0,0.0,1.0,Phnom Penh,
